Sale_ID,Date,Store_ID,Product_ID,Units
931,2025-05-12,1,21,1
932,2025-05-12,1,126,3
933,2025-05-12,1,143,1
934,2025-05-12,1,81,1
935,2025-05-12,1,8,2
936,2025-05-12,1,32,1
937,2025-05-12,1,29,4
938,2025-05-12,1,16,1
939,2025-05-13,1,153,2
940,2025-05-13,1,134,2
941,2025-05-13,1,166,1
942,2025-05-13,1,72,1
943,2025-05-13,1,46,1
944,2025-05-14,1,176,4
945,2025-05-14,1,110,5
946,2025-05-14,1,165,2
947,2025-05-14,1,56,1
948,2025-05-14,1,163,2
949,2025-05-14,1,35,1
950,2025-05-14,1,149,2
951,2025-05-15,1,70,2
952,2025-05-15,1,97,1
953,2025-05-15,1,127,1
954,2025-05-15,1,32,4
955,2025-05-15,1,165,3
956,2025-05-16,1,158,2
957,2025-05-16,1,153,1
958,2025-05-16,1,114,1
959,2025-05-17,1,110,6
960,2025-05-17,1,138,2
961,2025-05-17,1,50,2
962,2025-05-17,1,177,3
963,2025-05-17,1,1,1
964,2025-05-17,1,40,3
965,2025-05-17,1,97,1
966,2025-05-17,1,51,1
967,2025-05-18,1,163,1
968,2025-05-18,1,59,2
969,2025-05-18,1,110,2
970,2025-05-18,1,146,4
971,2025-05-19,1,124,1
972,2025-05-19,1,41,2
973,2025-05-20,1,125,1
974,2025-05-20,1,71,2
975,2025-05-20,1,74,1
976,2025-05-21,1,82,1
977,2025-05-21,1,116,3
978,2025-05-21,1,93,5
979,2025-05-21,1,15,4
980,2025-05-21,1,175,3
981,2025-05-21,1,150,2
982,2025-05-21,1,110,1
983,2025-05-22,1,158,3
984,2025-05-22,1,138,1
985,2025-05-22,1,22,1
986,2025-05-22,1,169,1
987,2025-05-22,1,78,2
988,2025-05-22,1,66,4
989,2025-05-23,1,34,3
990,2025-05-23,1,157,5
991,2025-05-23,1,93,2
992,2025-05-23,1,33,3
993,2025-05-23,1,3,3
994,2025-05-24,1,44,1
995,2025-05-24,1,107,1
996,2025-05-24,1,18,3
997,2025-05-24,1,26,1
998,2025-05-24,1,58,2
999,2025-05-24,1,64,2
1000,2025-05-24,1,82,1
1001,2025-05-24,1,34,1
1002,2025-05-24,1,158,2
1003,2025-05-24,1,169,1
1004,2025-05-24,1,115,1
1005,2025-05-24,1,11,5
1006,2025-05-24,1,98,3
1007,2025-05-24,1,126,5
1008,2025-05-25,1,172,1
1009,2025-05-25,1,149,2
1010,2025-05-25,1,50,6
1011,2025-05-25,1,67,4
1012,2025-05-25,1,45,2
1013,2025-05-25,1,65,2
1014,2025-05-25,1,97,2
1015,2025-05-25,1,54,3
1016,2025-05-25,1,3,1
1017,2025-05-25,1,41,2
1018,2025-05-25,1,121,3
1019,2025-05-25,1,124,2
1020,2025-05-26,1,24,1
1021,2025-05-26,1,88,1
1022,2025-05-26,1,161,1
1023,2025-05-26,1,134,1
1024,2025-05-26,1,172,1
1025,2025-05-26,1,131,3
1026,2025-05-26,1,85,3
1027,2025-05-26,1,21,2
1028,2025-05-26,1,90,3
1029,2025-05-26,1,156,2
1030,2025-05-27,1,130,2
1031,2025-05-27,1,153,4
1032,2025-05-27,1,8,1
1033,2025-05-27,1,102,1
1034,2025-05-27,1,50,1
1035,2025-05-27,1,2,1
1036,2025-05-27,1,38,1
1037,2025-05-27,1,93,4
1038,2025-05-27,1,175,3
1039,2025-05-27,1,143,2
1040,2025-05-28,1,90,2
1041,2025-05-28,1,18,4
1042,2025-05-28,1,121,1
1043,2025-05-28,1,158,4
1044,2025-05-28,1,110,2
1045,2025-05-28,1,106,5
1046,2025-05-28,1,172,3
1047,2025-05-28,1,72,1
1048,2025-05-29,1,115,2
1049,2025-05-29,1,161,2
1050,2025-05-29,1,130,2
1051,2025-05-29,1,79,3
1052,2025-05-29,1,38,1
1053,2025-05-29,1,26,2
1054,2025-05-29,1,71,3
1055,2025-05-29,1,132,2
1056,2025-05-29,1,54,3
1057,2025-05-30,1,137,5
1058,2025-05-30,1,155,1
1059,2025-05-30,1,145,2
1060,2025-05-30,1,165,1
1061,2025-05-30,1,72,3
1062,2025-05-30,1,157,2
1063,2025-05-30,1,170,2
1064,2025-05-31,1,107,2
1065,2025-05-31,1,51,4
1066,2025-05-31,1,33,3
1067,2025-05-31,1,38,5
1068,2025-05-31,1,5,1
1069,2025-06-01,1,91,1
1070,2025-06-01,1,43,1
1071,2025-06-01,1,107,3
1072,2025-06-01,1,137,3
1073,2025-06-01,1,7,1
1074,2025-06-02,1,158,1
1075,2025-06-02,1,80,4
1076,2025-06-02,1,63,1
1077,2025-06-02,1,143,4
1078,2025-06-02,1,92,1
1079,2025-06-02,1,175,1
1080,2025-06-03,1,138,2
1081,2025-06-03,1,61,1
1082,2025-06-03,1,168,4
1083,2025-06-03,1,88,1
1084,2025-06-03,1,115,2
1085,2025-06-03,1,108,1
1086,2025-06-03,1,137,4
1087,2025-06-04,1,92,4
1088,2025-06-04,1,115,1
1089,2025-06-04,1,103,5
1090,2025-06-04,1,51,1
1091,2025-06-06,1,44,1
1092,2025-06-06,1,64,1
1093,2025-06-06,1,65,4
1094,2025-06-06,1,31,2
1095,2025-06-06,1,70,1
1096,2025-06-06,1,162,3
1097,2025-06-06,1,164,1
1098,2025-06-07,1,136,1
1099,2025-06-07,1,33,2
1100,2025-06-07,1,173,4
1101,2025-06-07,1,46,1
1102,2025-06-07,1,126,2
1103,2025-06-07,1,163,1
1104,2025-06-08,1,65,2
1105,2025-06-08,1,101,2
1106,2025-06-08,1,107,1
1107,2025-06-08,1,157,3
1108,2025-06-08,1,178,4
1109,2025-06-08,1,127,3
1110,2025-06-08,1,70,1
1111,2025-06-08,1,20,1
1112,2025-06-09,1,34,1
1113,2025-06-09,1,178,4
1114,2025-06-09,1,66,2
1115,2025-06-09,1,63,2
1116,2025-06-09,1,92,2
1117,2025-06-10,1,116,4
1118,2025-06-10,1,58,2
1119,2025-06-10,1,93,1
1120,2025-06-10,1,169,2
1121,2025-06-10,1,97,1
1122,2025-06-10,1,70,1
1123,2025-06-10,1,165,1
1124,2025-06-10,1,134,1
1125,2025-06-11,1,178,4
1126,2025-06-11,1,149,3
1127,2025-06-11,1,136,5
1128,2025-06-11,1,162,2
1129,2025-06-11,1,107,1
1130,2025-06-11,1,135,2
1131,2025-06-11,1,22,5
1132,2025-06-11,1,176,1
1133,2025-06-11,1,88,1
1134,2025-06-11,1,1,1
1135,2025-06-11,1,175,5
1136,2025-06-11,1,103,1
1137,2025-06-11,1,87,1
1138,2025-06-11,1,120,1
1139,2025-06-11,1,27,3
1140,2025-06-12,1,51,3
1141,2025-06-12,1,61,3
1142,2025-06-12,1,168,4
1143,2025-06-12,1,155,1
1144,2025-06-12,1,101,3
1145,2025-06-12,1,31,1
1146,2025-06-12,1,32,1
1147,2025-06-12,1,33,2
1148,2025-06-12,1,146,1
1149,2025-06-13,1,10,4
1150,2025-06-13,1,90,1
1151,2025-06-13,1,158,1
1152,2025-06-13,1,26,2
1153,2025-06-13,1,164,2
1154,2025-06-13,1,71,3
1155,2025-06-13,1,166,3
1156,2025-06-13,1,175,2
1157,2025-06-13,1,176,1
1158,2025-06-13,1,68,2
1159,2025-06-14,1,132,1
1160,2025-06-14,1,66,1
1161,2025-06-14,1,55,4
1162,2025-06-14,1,170,1
1163,2025-06-14,1,81,3
1164,2025-06-14,1,119,2
1165,2025-06-14,1,136,1
1166,2025-06-15,1,180,6
1167,2025-06-15,1,8,1
1168,2025-06-15,1,129,3
1169,2025-06-15,1,161,1
1170,2025-06-15,1,27,1
1171,2025-06-15,1,125,1
1172,2025-06-16,1,32,1
1173,2025-06-16,1,91,2
1174,2025-06-16,1,40,4
1175,2025-06-16,1,6,4
1176,2025-06-16,1,81,3
1177,2025-06-17,1,173,3
1178,2025-06-17,1,48,5
1179,2025-06-17,1,178,3
1180,2025-06-17,1,102,2
1181,2025-06-17,1,157,2
1182,2025-06-17,1,79,2
1183,2025-06-17,1,40,5
1184,2025-06-17,1,156,1
1185,2025-06-18,1,168,1
1186,2025-06-18,1,51,1
1187,2025-06-18,1,102,3
1188,2025-06-18,1,108,1
1189,2025-06-18,1,134,2
1190,2025-06-18,1,139,2
1191,2025-06-19,1,95,5
1192,2025-06-19,1,64,1
1193,2025-06-19,1,45,1
1194,2025-06-19,1,169,2
1195,2025-06-19,1,175,1
1196,2025-06-19,1,160,1
1197,2025-06-19,1,106,1
1198,2025-06-19,1,73,1
1199,2025-06-19,1,168,1
1200,2025-06-19,1,18,2
1201,2025-06-19,1,167,1
1202,2025-06-20,1,176,1
1203,2025-06-20,1,1,4
1204,2025-06-20,1,74,2
1205,2025-06-21,1,56,1
1206,2025-06-21,1,63,1
1207,2025-06-21,1,177,4
1208,2025-06-21,1,32,1
1209,2025-06-21,1,134,4
1210,2025-06-21,1,155,1
1211,2025-06-21,1,8,2
1212,2025-06-21,1,158,1
1213,2025-06-22,1,78,2
1214,2025-06-22,1,138,2
1215,2025-06-22,1,35,1
1216,2025-06-22,1,18,2
1217,2025-06-22,1,119,1
1218,2025-06-23,1,125,3
1219,2025-06-23,1,87,2
1220,2025-06-23,1,114,1
1221,2025-06-23,1,18,1
1222,2025-06-23,1,108,3
1223,2025-06-24,1,95,1
1224,2025-06-24,1,178,1
1225,2025-06-24,1,16,1
1226,2025-06-24,1,129,1
1227,2025-06-24,1,50,1
1228,2025-06-24,1,153,1
1229,2025-06-24,1,34,1
1230,2025-06-24,1,67,3
1231,2025-06-24,1,79,4
1232,2025-06-24,1,97,1
1233,2025-06-24,1,169,1
1234,2025-06-24,1,102,2
1235,2025-06-25,1,173,2
1236,2025-06-25,1,148,3
1237,2025-06-25,1,116,7
1238,2025-06-25,1,11,2
1239,2025-06-25,1,102,2
1240,2025-06-25,1,154,2
1241,2025-06-25,1,70,2
1242,2025-06-25,1,137,1
1243,2025-06-26,1,165,2
1244,2025-06-26,1,91,1
1245,2025-06-26,1,2,5
1246,2025-06-26,1,45,3
1247,2025-06-26,1,163,2
1248,2025-06-26,1,107,1
1249,2025-06-26,1,15,2
1250,2025-06-27,1,34,1
1251,2025-06-27,1,24,1
1252,2025-06-27,1,5,2
1253,2025-06-27,1,103,1
1254,2025-06-27,1,95,2
1255,2025-06-27,1,14,2
1256,2025-06-27,1,33,4
1257,2025-06-28,1,49,1
1258,2025-06-28,1,44,1
1259,2025-06-28,1,150,2
1260,2025-06-28,1,157,2
1261,2025-06-28,1,165,2
1262,2025-06-28,1,60,2
1263,2025-06-28,1,85,3
1264,2025-06-28,1,148,1
1265,2025-06-28,1,168,3
1266,2025-06-28,1,41,3
1267,2025-06-28,1,55,3
1268,2025-06-28,1,32,2
1269,2025-06-29,1,106,1
1270,2025-06-29,1,170,3
1271,2025-06-29,1,131,1
1272,2025-06-29,1,59,4
1273,2025-06-29,1,175,2
1274,2025-06-29,1,148,4
1275,2025-06-30,1,156,2
1276,2025-06-30,1,129,1
1277,2025-06-30,1,131,1
1278,2025-06-30,1,27,1
1279,2025-06-30,1,14,4
1280,2025-06-30,1,67,2
1281,2025-06-30,1,104,2
1282,2025-06-30,1,31,2
1283,2025-07-01,1,6,2
1284,2025-07-01,1,21,2
1285,2025-07-01,1,33,3
1286,2025-07-01,1,72,2
1287,2025-07-01,1,63,1
1288,2025-07-02,1,51,1
1289,2025-07-02,1,145,4
1290,2025-07-02,1,81,1
1291,2025-07-02,1,103,4
1292,2025-07-03,1,165,3
1293,2025-07-04,1,10,2
1294,2025-07-04,1,135,1
1295,2025-07-04,1,156,4
1296,2025-07-04,1,15,1
1297,2025-07-04,1,179,4
1298,2025-07-04,1,176,3
1299,2025-07-05,1,2,1
1300,2025-07-05,1,65,3
1301,2025-07-05,1,166,7
1302,2025-07-05,1,3,3
1303,2025-07-05,1,79,1
1304,2025-07-05,1,110,3
1305,2025-07-05,1,161,2
1306,2025-07-05,1,158,1
1307,2025-07-06,1,158,4
1308,2025-07-06,1,82,1
1309,2025-07-06,1,170,2
1310,2025-07-06,1,178,3
1311,2025-07-06,1,40,3
1312,2025-07-06,1,168,5
1313,2025-07-06,1,175,4
1314,2025-07-06,1,149,3
1315,2025-07-07,1,61,1
1316,2025-07-07,1,64,3
1317,2025-07-07,1,160,1
1318,2025-07-07,1,157,2
1319,2025-07-07,1,107,2
1320,2025-07-07,1,173,6
1321,2025-07-08,1,34,1
1322,2025-07-08,1,27,3
1323,2025-07-08,1,6,2
1324,2025-07-08,1,65,2
1325,2025-07-08,1,88,3
1326,2025-07-08,1,137,1
1327,2025-07-09,1,65,3
1328,2025-07-09,1,55,4
1329,2025-07-09,1,20,4
1330,2025-07-09,1,24,3
1331,2025-07-09,1,61,2
1332,2025-07-09,1,85,1
1333,2025-07-09,1,89,1
1334,2025-07-10,1,55,1
1335,2025-07-10,1,33,1
1336,2025-07-10,1,61,2
1337,2025-07-10,1,107,1
1338,2025-07-10,1,89,1
1339,2025-07-11,1,59,1
1340,2025-07-11,1,139,5
1341,2025-07-12,1,143,1
1342,2025-07-12,1,27,1
1343,2025-07-12,1,142,3
1344,2025-07-12,1,134,4
1345,2025-07-12,1,120,1
1346,2025-07-13,1,104,5
1347,2025-07-13,1,3,2
1348,2025-07-13,1,89,1
1349,2025-07-13,1,149,1
1350,2025-07-13,1,77,1
1351,2025-07-13,1,48,2
1352,2025-07-13,1,73,2
1353,2025-07-13,1,178,5
1354,2025-07-14,1,94,1
1355,2025-07-14,1,3,3
1356,2025-07-14,1,77,1
1357,2025-07-14,1,135,1
1358,2025-07-14,1,121,2
1359,2025-07-14,1,120,2
1360,2025-07-14,1,55,3
1361,2025-07-14,1,101,1
1362,2025-07-14,1,87,3
1363,2025-07-14,1,70,1
1364,2025-07-15,1,134,3
1365,2025-07-15,1,67,4
1366,2025-07-15,1,58,2
1367,2025-07-15,1,11,2
1368,2025-07-15,1,166,3
1369,2025-07-15,1,15,3
1370,2025-07-15,1,129,2
1371,2025-07-15,1,78,2
1372,2025-07-16,1,137,4
1373,2025-07-16,1,118,3
1374,2025-07-16,1,51,4
1375,2025-07-16,1,132,1
1376,2025-07-16,1,179,6
1377,2025-07-16,1,71,2
1378,2025-07-16,1,155,3
1379,2025-07-16,1,22,1
1380,2025-07-16,1,115,1
1381,2025-07-16,1,60,1
1382,2025-07-17,1,66,1
1383,2025-07-17,1,161,1
1384,2025-07-17,1,47,2
1385,2025-07-17,1,87,2
1386,2025-07-17,1,97,1
1387,2025-07-17,1,149,2
1388,2025-07-17,1,3,3
1389,2025-07-17,1,77,1
1390,2025-07-18,1,50,1
1391,2025-07-18,1,85,3
1392,2025-07-18,1,103,1
1393,2025-07-18,1,93,1
1394,2025-07-18,1,170,2
1395,2025-07-19,1,79,3
1396,2025-07-19,1,175,3
1397,2025-07-19,1,51,5
1398,2025-07-19,1,164,2
1399,2025-07-19,1,74,3
1400,2025-07-19,1,115,1
1401,2025-07-20,1,15,2
1402,2025-07-20,1,81,1
1403,2025-07-20,1,73,4
1404,2025-07-20,1,29,3
1405,2025-07-20,1,170,1
1406,2025-07-20,1,108,2
1407,2025-07-20,1,1,1
1408,2025-07-20,1,5,3
1409,2025-07-21,1,47,3
1410,2025-07-21,1,58,1
1411,2025-07-21,1,121,1
1412,2025-07-21,1,41,1
1413,2025-07-21,1,63,1
1414,2025-07-21,1,67,4
1415,2025-07-21,1,32,1
1416,2025-07-22,1,143,2
1417,2025-07-22,1,51,2
1418,2025-07-22,1,150,1
1419,2025-07-22,1,172,6
1420,2025-07-22,1,50,1
1421,2025-07-22,1,94,2
1422,2025-07-23,1,31,2
1423,2025-07-23,1,145,2
1424,2025-07-23,1,176,1
1425,2025-07-23,1,146,2
1426,2025-07-23,1,4,2
1427,2025-07-23,1,78,2
1428,2025-07-23,1,24,3
1429,2025-07-23,1,71,2
1430,2025-07-23,1,70,1
1431,2025-07-23,1,163,5
1432,2025-07-24,1,18,2
1433,2025-07-24,1,138,1
1434,2025-07-24,1,60,2
1435,2025-07-24,1,16,1
1436,2025-07-24,1,59,4
1437,2025-07-24,1,143,3
1438,2025-07-24,1,142,1
1439,2025-07-25,1,154,1
1440,2025-07-25,1,146,4
1441,2025-07-25,1,94,2
1442,2025-07-25,1,143,1
1443,2025-07-25,1,34,2
1444,2025-07-26,1,143,3
1445,2025-07-26,1,27,2
1446,2025-07-26,1,92,1
1447,2025-07-27,1,78,1
1448,2025-07-27,1,160,2
1449,2025-07-27,1,121,1
1450,2025-07-27,1,176,2
1451,2025-07-27,1,137,2
1452,2025-07-28,1,127,1
1453,2025-07-28,1,2,1
1454,2025-07-28,1,176,2
1455,2025-07-28,1,150,2
1456,2025-07-28,1,71,1
1457,2025-07-28,1,59,5
1458,2025-07-29,1,64,2
1459,2025-07-29,1,170,5
1460,2025-07-29,1,166,1
1461,2025-07-29,1,20,1
1462,2025-07-29,1,8,4
1463,2025-07-29,1,65,3
1464,2025-07-29,1,18,2
1465,2025-07-29,1,119,1
1466,2025-07-29,1,124,5
1467,2025-07-30,1,139,1
1468,2025-07-30,1,73,3
1469,2025-07-30,1,165,4
1470,2025-07-30,1,173,5
1471,2025-07-30,1,80,4
1472,2025-07-30,1,134,4
1473,2025-07-30,1,132,1
1474,2025-07-30,1,74,2
1475,2025-07-30,1,18,2
1476,2025-07-30,1,158,3
1477,2025-07-30,1,166,2
1478,2025-07-30,1,178,2
1479,2025-07-30,1,68,1
1480,2025-07-30,1,101,1
1481,2025-07-30,1,142,2
1482,2025-07-31,1,33,2
1483,2025-07-31,1,126,2
1484,2025-08-01,1,108,1
1485,2025-08-01,1,162,3
1486,2025-08-01,1,173,4
1487,2025-08-01,1,177,1
1488,2025-08-01,1,82,1
1489,2025-08-01,1,155,4
1490,2025-08-01,1,116,2
1491,2025-08-02,1,16,3
1492,2025-08-02,1,5,1
1493,2025-08-02,1,34,1
1494,2025-08-03,1,55,1
1495,2025-08-03,1,81,2
1496,2025-08-03,1,92,2
1497,2025-08-03,1,43,4
1498,2025-08-03,1,157,5
1499,2025-08-03,1,50,1
1500,2025-08-03,1,24,2
1501,2025-08-03,1,155,1
1502,2025-08-03,1,21,2
1503,2025-08-04,1,106,1
1504,2025-08-04,1,173,1
1505,2025-08-04,1,90,2
1506,2025-08-04,1,94,2
1507,2025-08-04,1,170,2
1508,2025-08-04,1,104,2
1509,2025-08-05,1,4,3
1510,2025-08-05,1,41,1
1511,2025-08-06,1,90,1
1512,2025-08-06,1,139,2
1513,2025-08-06,1,54,3
1514,2025-08-06,1,45,4
1515,2025-08-07,1,4,2
1516,2025-08-07,1,177,1
1517,2025-08-07,1,179,2
1518,2025-08-07,1,11,1
1519,2025-08-08,1,90,1
1520,2025-08-08,1,162,1
1521,2025-08-08,1,93,2
1522,2025-08-08,1,54,1
1523,2025-08-08,1,173,2
1524,2025-08-08,1,92,1
1525,2025-08-08,1,175,1
1526,2025-08-09,1,68,1
1527,2025-08-09,1,66,2
1528,2025-08-09,1,59,2
1529,2025-08-09,1,132,1
1530,2025-08-09,1,80,5
1531,2025-08-09,1,78,2
1532,2025-08-09,1,168,1
1533,2025-08-09,1,49,3
1534,2025-08-10,1,33,2
1535,2025-08-10,1,80,4
1536,2025-08-10,1,160,3
1537,2025-08-10,1,18,2
1538,2025-08-10,1,130,1
1539,2025-08-10,1,78,5
1540,2025-08-10,1,22,1
1541,2025-08-10,1,139,1
1542,2025-08-11,1,27,3
1543,2025-08-11,1,44,3
1544,2025-08-11,1,132,4
1545,2025-08-11,1,20,1
1546,2025-08-11,1,82,1
1547,2025-08-11,1,108,4
1548,2025-08-12,1,98,3
1549,2025-08-12,1,55,3
1550,2025-08-12,1,49,2
1551,2025-08-12,1,88,1
1552,2025-08-12,1,27,3
1553,2025-08-12,1,16,2
1554,2025-08-12,1,20,4
1555,2025-08-12,1,82,1
1556,2025-08-12,1,18,3
1557,2025-08-13,1,64,5
1558,2025-08-13,1,34,3
1559,2025-08-13,1,110,2
1560,2025-08-13,1,104,2
1561,2025-08-13,1,137,1
1562,2025-08-13,1,149,3
1563,2025-08-14,1,121,1
1564,2025-08-14,1,56,2
1565,2025-08-14,1,60,3
1566,2025-08-14,1,156,6
1567,2025-08-14,1,89,1
1568,2025-08-14,1,98,1
1569,2025-08-14,1,87,1
1570,2025-08-14,1,80,1
1571,2025-08-15,1,40,1
1572,2025-08-15,1,170,3
1573,2025-08-15,1,45,1
1574,2025-08-15,1,129,1
1575,2025-08-15,1,149,2
1576,2025-08-15,1,60,1
1577,2025-08-15,1,24,1
1578,2025-08-15,1,79,5
1579,2025-08-16,1,81,1
1580,2025-08-16,1,93,3
1581,2025-08-16,1,56,1
1582,2025-08-16,1,177,4
1583,2025-08-16,1,138,1
1584,2025-08-16,1,97,1
1585,2025-08-16,1,26,1
1586,2025-08-17,1,45,1
1587,2025-08-17,1,150,1
1588,2025-08-17,1,41,3
1589,2025-08-17,1,66,2
1590,2025-08-17,1,161,3
1591,2025-08-17,1,121,1
1592,2025-08-17,1,31,3
1593,2025-08-18,1,155,3
1594,2025-08-18,1,163,1
1595,2025-08-18,1,88,2
1596,2025-08-18,1,18,3
1597,2025-08-19,1,40,4
1598,2025-08-19,1,94,2
1599,2025-08-19,1,56,3
1600,2025-08-19,1,138,1
1601,2025-08-19,1,129,1
1602,2025-08-19,1,14,2
1603,2025-08-19,1,139,1
1604,2025-08-19,1,29,2
1605,2025-08-19,1,134,2
1606,2025-08-20,1,60,4
1607,2025-08-20,1,59,1
1608,2025-08-20,1,107,3
1609,2025-08-20,1,41,1
1610,2025-08-20,1,68,1
1611,2025-08-20,1,94,3
1612,2025-08-21,1,157,4
1613,2025-08-21,1,1,1
1614,2025-08-21,1,142,1
1615,2025-08-21,1,172,2
1616,2025-08-21,1,68,2
1617,2025-08-21,1,170,2
1618,2025-08-21,1,48,1
1619,2025-08-21,1,103,5
1620,2025-08-21,1,74,1
1621,2025-08-21,1,162,3
1622,2025-08-22,1,114,5
1623,2025-08-22,1,145,2
1624,2025-08-22,1,91,2
1625,2025-08-22,1,50,1
1626,2025-08-23,1,101,3
1627,2025-08-23,1,7,4
1628,2025-08-23,1,44,4
1629,2025-08-23,1,165,3
1630,2025-08-23,1,107,4
1631,2025-08-23,1,94,1
1632,2025-08-23,1,102,2
1633,2025-08-24,1,60,5
1634,2025-08-24,1,55,1
1635,2025-08-24,1,163,1
1636,2025-08-24,1,2,2
1637,2025-08-24,1,43,2
1638,2025-08-24,1,167,1
1639,2025-08-24,1,7,1
1640,2025-08-25,1,124,3
1641,2025-08-25,1,58,2
1642,2025-08-25,1,97,1
1643,2025-08-25,1,65,4
1644,2025-08-25,1,68,4
1645,2025-08-25,1,77,4
1646,2025-08-25,1,101,1
1647,2025-08-25,1,20,2
1648,2025-08-25,1,59,2
1649,2025-08-25,1,11,2
1650,2025-08-26,1,40,1
1651,2025-08-26,1,167,2
1652,2025-08-26,1,3,3
1653,2025-08-26,1,61,1
1654,2025-08-26,1,29,2
1655,2025-08-26,1,107,4
1656,2025-08-26,1,115,4
1657,2025-08-26,1,121,1
1658,2025-08-27,1,54,3
1659,2025-08-27,1,73,1
1660,2025-08-27,1,162,1
1661,2025-08-27,1,24,4
1662,2025-08-27,1,14,1
1663,2025-08-27,1,18,2
1664,2025-08-28,1,15,4
1665,2025-08-28,1,95,2
1666,2025-08-28,1,35,2
1667,2025-08-28,1,150,3
1668,2025-08-28,1,10,1
1669,2025-08-28,1,61,3
1670,2025-08-28,1,79,3
1671,2025-08-28,1,110,1
1672,2025-08-28,1,157,1
1673,2025-08-29,1,143,3
1674,2025-08-29,1,166,7
1675,2025-08-29,1,14,2
1676,2025-08-29,1,56,1
1677,2025-08-29,1,106,2
1678,2025-08-29,1,161,1
1679,2025-08-30,1,70,2
1680,2025-08-30,1,92,4
1681,2025-08-30,1,58,6
1682,2025-08-30,1,66,1
1683,2025-08-31,1,16,1
1684,2025-08-31,1,10,1
1685,2025-09-01,1,35,4
1686,2025-09-01,1,26,1
1687,2025-09-01,1,43,2
1688,2025-09-01,1,121,5
1689,2025-09-01,1,161,2
1690,2025-09-01,1,153,3
1691,2025-09-02,1,143,1
1692,2025-09-02,1,101,1
1693,2025-09-02,1,14,3
1694,2025-09-03,1,176,2
1695,2025-09-03,1,139,1
1696,2025-09-03,1,48,3
1697,2025-09-03,1,1,1
1698,2025-09-03,1,108,3
1699,2025-09-03,1,127,2
1700,2025-09-03,1,125,2
1701,2025-09-03,1,31,1
1702,2025-09-04,1,41,3
1703,2025-09-04,1,35,2
1704,2025-09-04,1,104,4
1705,2025-09-04,1,126,5
1706,2025-09-04,1,155,3
1707,2025-09-04,1,7,1
1708,2025-09-04,1,34,1
1709,2025-09-04,1,156,3
1710,2025-09-04,1,178,2
1711,2025-09-05,1,2,1
1712,2025-09-05,1,162,2
1713,2025-09-05,1,5,1
1714,2025-09-06,1,179,2
1715,2025-09-06,1,29,2
1716,2025-09-06,1,150,2
1717,2025-09-06,1,104,4
1718,2025-09-06,1,127,3
1719,2025-09-07,1,145,2
1720,2025-09-07,1,21,4
1721,2025-09-07,1,154,2
1722,2025-09-08,1,126,1
1723,2025-09-08,1,58,3
1724,2025-09-08,1,125,1
1725,2025-09-08,1,56,1
1726,2025-09-08,1,27,4
1727,2025-09-08,1,31,3
1728,2025-09-08,1,50,3
1729,2025-09-08,1,66,4
1730,2025-09-09,1,121,4
1731,2025-09-09,1,143,4
1732,2025-09-09,1,66,2
1733,2025-09-09,1,3,1
1734,2025-09-09,1,142,1
1735,2025-09-10,1,176,1
1736,2025-09-10,1,180,1
1737,2025-09-10,1,65,1
1738,2025-09-10,1,91,4
1739,2025-09-10,1,49,3
1740,2025-09-10,1,40,4
1741,2025-09-11,1,157,3
1742,2025-09-11,1,3,1
1743,2025-09-11,1,60,1
1744,2025-09-11,1,120,4
1745,2025-09-11,1,168,6
1746,2025-09-11,1,130,1
1747,2025-09-12,1,78,2
1748,2025-09-12,1,47,1
1749,2025-09-12,1,104,1
1750,2025-09-12,1,156,1
1751,2025-09-12,1,56,2
1752,2025-09-12,1,163,1
1753,2025-09-12,1,67,2
1754,2025-09-12,1,63,1
1755,2025-09-12,1,173,5
1756,2025-09-12,1,155,1
1757,2025-09-12,1,116,4
1758,2025-09-12,1,126,1
1759,2025-09-13,1,164,1
1760,2025-09-13,1,89,4
1761,2025-09-13,1,115,2
1762,2025-09-13,1,134,2
1763,2025-09-13,1,120,2
1764,2025-09-13,1,16,3
1765,2025-09-13,1,102,1
1766,2025-09-13,1,59,2
1767,2025-09-13,1,138,2
1768,2025-09-13,1,131,1
1769,2025-09-14,1,124,1
1770,2025-09-14,1,178,3
1771,2025-09-14,1,10,1
1772,2025-09-14,1,127,3
1773,2025-09-14,1,2,4
1774,2025-09-14,1,154,1
1775,2025-09-14,1,67,2
1776,2025-09-14,1,101,2
1777,2025-09-14,1,65,3
1778,2025-09-15,1,155,5
1779,2025-09-15,1,150,1
1780,2025-09-15,1,27,1
1781,2025-09-15,1,91,3
1782,2025-09-15,1,81,5
1783,2025-09-15,1,33,3
1784,2025-09-15,1,97,2
1785,2025-09-15,1,137,3
1786,2025-09-15,1,6,4
1787,2025-09-15,1,88,3
1788,2025-09-15,1,104,5
1789,2025-09-15,1,55,5
1790,2025-09-16,1,48,2
1791,2025-09-16,1,10,8
1792,2025-09-17,1,46,1
1793,2025-09-17,1,134,2
1794,2025-09-17,1,150,2
1795,2025-09-17,1,90,1
1796,2025-09-17,1,93,1
1797,2025-09-17,1,44,5
1798,2025-09-17,1,126,5
1799,2025-09-18,1,129,1
1800,2025-09-18,1,110,3
1801,2025-09-18,1,44,3
1802,2025-09-18,1,74,1
1803,2025-09-18,1,91,1
1804,2025-09-18,1,115,4
1805,2025-09-19,1,102,1
1806,2025-09-19,1,3,3
1807,2025-09-19,1,115,1
